URL	CANONICALTagsStatus	ResponseURL	CanonicalURLCheckFromPageSouce	CanonicalURLsStatus	AlternateStatus	AlternateURL	AlternateURLStatus
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes#beaches	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes#beaches	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/rhodes#beaches	FAIL
http://staging1.villaplus.com/costa-del-sol/shopping	FOUND	https://www.villaplus.com/costa-del-sol/shopping	http://staging1.villaplus.com/costa-del-sol/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/algarve/places-of-interest	FOUND	https://www.villaplus.com/algarve/places-of-interest	http://staging1.villaplus.com/algarve/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#beaches	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#beaches	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#beaches	FAIL
http://staging1.villaplus.com/destinations/cyprus/kids	FOUND	https://www.villaplus.com/destinations/cyprus/kids	http://staging1.villaplus.com/destinations/cyprus/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/cyprus/golf	FOUND	https://www.villaplus.com/destinations/cyprus/golf	http://staging1.villaplus.com/destinations/cyprus/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/corfu/shopping	FOUND	https://www.villaplus.com/corfu/shopping	http://staging1.villaplus.com/corfu/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/sports	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/sports	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/car-hire	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/corfu/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#resorts	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#resorts	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#resorts	FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-portugal/algarve	FAIL
http://staging1.villaplus.com/algarve/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/rhodes	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes/private-transfers	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/rhodes/private-transfers	FAIL
http://staging1.villaplus.com/rhodes/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes/car-hire	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/rhodes/car-hire	FAIL
http://staging1.villaplus.com/fuerteventura/places-of-interest	FOUND	https://www.villaplus.com/fuerteventura/places-of-interest	http://staging1.villaplus.com/fuerteventura/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/corfu	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/private-transfers	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/corfu/private-transfers	FAIL
http://staging1.villaplus.com/corfu/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete#beaches	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete#beaches	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/crete#beaches	FAIL
http://staging1.villaplus.com/crete/places-of-interest	FOUND	https://www.villaplus.com/crete/places-of-interest	http://staging1.villaplus.com/crete/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve/car-hire	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-portugal/algarve/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/car-hire	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia/car-hire	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/car-hire	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete/car-hire	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/crete/car-hire	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#beaches	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#beaches	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#beaches	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/private-transfers	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/private-transfers	FAIL
http://staging1.villaplus.com/costa-del-sol/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#resorts	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#resorts	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#resorts	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/private-transfers	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/private-transfers	FAIL
http://staging1.villaplus.com/costa-blanca/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/costa-del-sol/places-of-interest	FOUND	https://www.villaplus.com/costa-del-sol/places-of-interest	http://staging1.villaplus.com/costa-del-sol/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/private-transfers	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/private-transfers	FAIL
http://staging1.villaplus.com/menorca/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca#resorts	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca#resorts	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca#resorts	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete#resorts	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete#resorts	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/crete#resorts	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete/private-transfers	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/crete/private-transfers	FAIL
http://staging1.villaplus.com/crete/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife#beaches	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife#beaches	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife#beaches	FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/golf	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve/golf	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve/restaurants	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/sports	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve/sports	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/private-transfers	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/private-transfers	FAIL
http://staging1.villaplus.com/tenerife/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/lanzarote/places-of-interest	FOUND	https://www.villaplus.com/lanzarote/places-of-interest	http://staging1.villaplus.com/lanzarote/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/golf	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/golf	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/private-transfers	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia/private-transfers	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia/private-transfers	FAIL
http://staging1.villaplus.com/kefalonia/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL
http://staging1.villaplus.com/kefalonia/places-of-interest	FOUND	https://www.villaplus.com/kefalonia/places-of-interest	http://staging1.villaplus.com/kefalonia/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/majorca/shopping	FOUND	https://www.villaplus.com/majorca/shopping	http://staging1.villaplus.com/majorca/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/golf	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/golf	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia/restaurants	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/tenerife/places-of-interest	FOUND	https://www.villaplus.com/tenerife/places-of-interest	http://staging1.villaplus.com/tenerife/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal	FOUND	https://www.villaplus.com/destinations/villas-in-portugal	http://staging1.villaplus.com/destinations/villas-in-portugal	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-portugal	FAIL
http://staging1.villaplus.com/costa-blanca/places-of-interest	FOUND	https://www.villaplus.com/costa-blanca/places-of-interest	http://staging1.villaplus.com/costa-blanca/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/vp-top-travel-apps-gadgets	FOUND	https://www.villaplus.com/vp-top-travel-apps-gadgets	http://staging1.villaplus.com/vp-top-travel-apps-gadgets	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/costa-blanca/shopping	FOUND	https://www.villaplus.com/costa-blanca/shopping	http://staging1.villaplus.com/costa-blanca/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/crete/shopping	FOUND	https://www.villaplus.com/crete/shopping	http://staging1.villaplus.com/crete/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/fuerteventura/shopping	FOUND	https://www.villaplus.com/fuerteventura/shopping	http://staging1.villaplus.com/fuerteventura/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/kefalonia/shopping	FOUND	https://www.villaplus.com/kefalonia/shopping	http://staging1.villaplus.com/kefalonia/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/lanzarote/shopping	FOUND	https://www.villaplus.com/lanzarote/shopping	http://staging1.villaplus.com/lanzarote/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/rhodes/shopping	FOUND	https://www.villaplus.com/rhodes/shopping	http://staging1.villaplus.com/rhodes/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/tenerife/shopping	FOUND	https://www.villaplus.com/tenerife/shopping	http://staging1.villaplus.com/tenerife/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/cyprus/sports	FOUND	https://www.villaplus.com/destinations/cyprus/sports	http://staging1.villaplus.com/destinations/cyprus/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/sports	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia/sports	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/sports	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes/sports	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/sports	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/sports	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/restaurants	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete/restaurants	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/restaurants	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/restaurants	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/kids	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve/kids	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/kids	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/kids	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/kids	FAIL	NOT FOUND		FAIL
